step,episode,ep_return_raw,ep_return_shaped,ep_len,loss,q_mean,epsilon,replay_size
359977,1723,50.0,5.0,120,0.0030192211270332336,2.234126567840576,0.6760207,50000
360030,1724,0.0,0.0,53,0.021520111709833145,2.415109872817993,0.6759729999999999,50000
360337,1725,80.0,8.0,307,0.014949848875403404,2.2071046829223633,0.6756967,50000
360638,1726,70.0,7.0,301,0.017502006143331528,2.1761434078216553,0.6754258,50000
360719,1727,10.0,1.0,81,0.017156071960926056,2.496116876602173,0.6753529,50000
360802,1728,20.0,2.0,83,0.009291048161685467,2.38714599609375,0.6752781999999999,50000
360849,1729,0.0,0.0,47,0.006208570674061775,2.3433949947357178,0.6752359,50000
361248,1730,120.0,12.0,399,0.010294916108250618,2.4805266857147217,0.6748768,50000
362190,1731,175.0,17.0,942,0.005178704857826233,2.4715092182159424,0.674029,50000
362439,1732,30.0,3.0,249,0.021302808076143265,2.305135726928711,0.6738048999999999,50000
362563,1733,30.0,3.0,124,0.00731533020734787,2.1256442070007324,0.6736933,50000
362649,1734,20.0,2.0,86,0.006628102622926235,2.277641773223877,0.6736158999999999,50000
363157,1735,140.0,14.0,508,0.0020990492776036263,2.1182639598846436,0.6731587,50000
363251,1736,40.0,4.0,94,0.005245181731879711,2.509247303009033,0.6730741,50000
363367,1737,20.0,2.0,116,0.003937956877052784,2.262484550476074,0.6729697,50000
363488,1738,50.0,5.0,121,0.004081591498106718,2.3279783725738525,0.6728608,50000
363626,1739,20.0,2.0,138,0.006497487425804138,2.593785285949707,0.6727365999999999,50000
364051,1740,80.0,8.0,425,0.007660201750695705,2.3332462310791016,0.6723541,50000
364269,1741,40.0,4.0,218,0.00553345400840044,2.290381908416748,0.6721579,50000
364325,1742,10.0,1.0,56,0.007099343463778496,2.263762950897217,0.6721075,50000
364377,1743,10.0,1.0,52,0.007530244532972574,2.35081148147583,0.6720607000000001,50000
364814,1744,100.0,10.0,437,0.0039022788405418396,2.5179827213287354,0.6716674,50000
364868,1745,10.0,1.0,54,0.005056464113295078,2.408931016921997,0.6716188,50000
365555,1746,140.0,14.0,687,0.007627586834132671,2.303696393966675,0.6710005,50000
366523,1747,140.0,14.0,968,0.010367613285779953,2.4344873428344727,0.6701292999999999,50000
366648,1748,10.0,1.0,125,0.0018175942823290825,2.407125949859619,0.6700168,50000
366921,1749,30.0,3.0,273,0.010133035480976105,2.4797675609588623,0.6697711,50000
367140,1750,70.0,7.0,219,0.0035991226322948933,2.2033450603485107,0.6695739999999999,50000
367696,1751,100.0,10.0,556,0.004641784355044365,2.3838541507720947,0.6690735999999999,50000
367886,1752,40.0,4.0,190,0.008464463986456394,2.2749576568603516,0.6689026,50000
367933,1753,0.0,0.0,47,0.005810309201478958,2.325737476348877,0.6688603,50000
368056,1754,40.0,4.0,123,0.004027895629405975,2.571073055267334,0.6687495999999999,50000
368108,1755,10.0,1.0,52,0.004011877346783876,2.3880116939544678,0.6687027999999999,50000
368583,1756,110.0,11.0,475,0.00869796797633171,2.399275541305542,0.6682753,50000
368702,1757,40.0,4.0,119,0.001895810361020267,2.254210948944092,0.6681682,50000
368920,1758,50.0,5.0,218,0.005356876645237207,2.376046895980835,0.667972,50000
369030,1759,40.0,4.0,110,0.0038378476165235043,2.258129358291626,0.6678729999999999,50000
369680,1760,110.0,11.0,650,0.0033223109785467386,2.293519973754883,0.667288,50000
369837,1761,20.0,2.0,157,0.002818562788888812,2.2460474967956543,0.6671467,50000
369885,1762,10.0,1.0,48,0.002906372305005789,2.285198211669922,0.6671035,50000
370073,1763,30.0,3.0,188,0.028227893635630608,2.427330732345581,0.6669343,50000
370330,1764,70.0,7.0,257,0.009904973208904266,2.47249698638916,0.666703,50000
370384,1765,10.0,1.0,54,0.007291173096746206,2.2080183029174805,0.6666544,50000
370691,1766,90.0,9.0,307,0.017162775620818138,2.354506492614746,0.6663781,50000
371286,1767,130.0,13.0,595,0.006181584671139717,2.1481919288635254,0.6658426,50000
371427,1768,60.0,6.0,141,0.006711299996823072,2.5584876537323,0.6657157,50000
371583,1769,30.0,3.0,156,0.007200330030173063,2.3244547843933105,0.6655753,50000
371729,1770,30.0,3.0,146,0.008427882567048073,2.624058961868286,0.6654439000000001,50000
371855,1771,30.0,3.0,126,0.009895755909383297,2.42490553855896,0.6653305,50000
372105,1772,60.0,6.0,250,0.006367988884449005,2.439756393432617,0.6651054999999999,50000
372600,1773,100.0,10.0,495,0.013234589248895645,2.5342209339141846,0.66466,50000
372832,1774,30.0,3.0,232,0.005701346322894096,2.4505867958068848,0.6644512,50000
373350,1775,130.0,13.0,518,0.00419634860008955,2.298154354095459,0.663985,50000
373895,1776,80.0,8.0,545,0.009158633649349213,2.2667789459228516,0.6634945,50000
374068,1777,60.0,6.0,173,0.00818383228033781,2.5403146743774414,0.6633388,50000
374607,1778,90.0,9.0,539,0.0021606707014143467,2.3610267639160156,0.6628537,50000
375125,1779,100.0,10.0,518,0.0026985895819962025,2.269597291946411,0.6623875,50000
375337,1780,40.0,4.0,212,0.003861356060951948,2.290408134460449,0.6621967,50000
375423,1781,10.0,1.0,86,0.015319803729653358,2.5248897075653076,0.6621193,50000
375515,1782,30.0,3.0,92,0.0041108764708042145,2.3657450675964355,0.6620365,50000
375565,1783,10.0,1.0,50,0.00929712038487196,2.2107656002044678,0.6619915000000001,50000
375696,1784,50.0,5.0,131,0.006850833538919687,2.614330291748047,0.6618736000000001,50000
375882,1785,40.0,4.0,186,0.006718166172504425,2.246128559112549,0.6617062,50000
376332,1786,120.0,12.0,450,0.00446320278570056,2.2697136402130127,0.6613012,50000
376564,1787,40.0,4.0,232,0.004729291424155235,2.413224220275879,0.6610924,50000
376721,1788,20.0,2.0,157,0.0032453015446662903,2.3683972358703613,0.6609511,50000
376768,1789,0.0,0.0,47,0.008497096598148346,2.5375123023986816,0.6609088000000001,50000
377456,1790,100.0,10.0,688,0.004124917555600405,2.417750358581543,0.6602896,50000
377513,1791,0.0,0.0,57,0.001970728626474738,2.428814649581909,0.6602383000000001,50000
377569,1792,10.0,1.0,56,0.0025238273665308952,2.427499771118164,0.6601878999999999,50000
377699,1793,30.0,3.0,130,0.0043300120159983635,2.538905143737793,0.6600709,50000
378021,1794,70.0,7.0,322,0.0039078239351511,2.1849589347839355,0.6597811,50000
378393,1795,100.0,10.0,372,0.006942274048924446,2.477485179901123,0.6594462999999999,50000
379156,1796,205.0,19.0,763,0.00417882576584816,2.4926300048828125,0.6587596,50000
379209,1797,0.0,0.0,53,0.004475610330700874,2.2620341777801514,0.6587118999999999,50000
379458,1798,60.0,6.0,249,0.0023875015322118998,2.6055080890655518,0.6584878,50000
379937,1799,90.0,9.0,479,0.005181352142244577,2.495126724243164,0.6580566999999999,50000
380239,1800,60.0,6.0,302,0.008027452044188976,2.1835217475891113,0.6577849,50000
380473,1801,30.0,3.0,234,0.009740857407450676,2.4433135986328125,0.6575743000000001,50000
380986,1802,110.0,11.0,513,0.020080234855413437,2.4354894161224365,0.6571126,50000
381430,1803,110.0,11.0,444,0.009670879691839218,2.6615617275238037,0.656713,50000
381590,1804,30.0,3.0,160,0.005918202921748161,2.5823869705200195,0.656569,50000
381709,1805,0.0,0.0,119,0.0059761363081634045,2.4552366733551025,0.6564619,50000
381835,1806,10.0,1.0,126,0.005347100552171469,2.401611566543579,0.6563485,50000
382425,1807,120.0,12.0,590,0.008645229041576385,2.413999557495117,0.6558174999999999,50000
382837,1808,80.0,8.0,412,0.0054814377799630165,2.621363878250122,0.6554466999999999,50000
383249,1809,80.0,8.0,412,0.008278049528598785,2.33963680267334,0.6550758999999999,50000
383302,1810,10.0,1.0,53,0.00407402915880084,2.3248212337493896,0.6550282000000001,50000
383442,1811,10.0,1.0,140,0.0035018613561987877,2.2834951877593994,0.6549022,50000
383903,1812,80.0,8.0,461,0.007037213072180748,2.5537142753601074,0.6544873,50000
384061,1813,40.0,4.0,158,0.012054059654474258,2.3672516345977783,0.6543451,50000
384139,1814,10.0,1.0,78,0.00613090954720974,2.3093929290771484,0.6542749,50000
384217,1815,10.0,1.0,78,0.007714877836406231,2.388493537902832,0.6542047,50000
384723,1816,130.0,13.0,506,0.01630057767033577,2.1550776958465576,0.6537493000000001,50000
384819,1817,40.0,4.0,96,0.004044423345476389,2.1707170009613037,0.6536629,50000
385069,1818,70.0,7.0,250,0.008123081177473068,2.4870448112487793,0.6534379,50000
385697,1819,120.0,12.0,628,0.0028068386018276215,2.434264659881592,0.6528727,50000
385746,1820,10.0,1.0,49,0.0033523705787956715,2.3075244426727295,0.6528286000000001,50000
385840,1821,20.0,2.0,94,0.0031612394377589226,2.500436305999756,0.652744,50000
386154,1822,50.0,5.0,314,0.006575840525329113,2.4505105018615723,0.6524614,50000
386265,1823,0.0,0.0,111,0.0031261404510587454,2.2163634300231934,0.6523615,50000
386381,1824,10.0,1.0,116,0.0028549744747579098,2.5312366485595703,0.6522571,50000
386506,1825,20.0,2.0,125,0.005038605071604252,2.443455219268799,0.6521446,50000
386653,1826,10.0,1.0,147,0.003766219597309828,2.474590301513672,0.6520123,50000
386817,1827,40.0,4.0,164,0.0026036608032882214,2.582202196121216,0.6518647,50000
387228,1828,110.0,11.0,411,0.00290874345228076,2.2212653160095215,0.6514948,50000
387312,1829,20.0,2.0,84,0.0029179586563259363,2.403561592102051,0.6514192,50000
387416,1830,10.0,1.0,104,0.0033584923949092627,2.2422714233398438,0.6513256000000001,50000
387661,1831,30.0,3.0,245,0.0018099007429555058,2.3978629112243652,0.6511051,50000
388065,1832,100.0,10.0,404,0.004192575346678495,2.4537014961242676,0.6507415,50000
388269,1833,30.0,3.0,204,0.006602192297577858,2.655465602874756,0.6505579,50000
388322,1834,10.0,1.0,53,0.009779980406165123,2.490981101989746,0.6505102,50000
388441,1835,20.0,2.0,119,0.0034460024908185005,2.5362725257873535,0.6504031,50000
388553,1836,20.0,2.0,112,0.0034482008777558804,2.31254243850708,0.6503023,50000
388879,1837,90.0,9.0,326,0.0031743734143674374,2.4655444622039795,0.6500089,50000
389339,1838,140.0,14.0,460,0.0028791846707463264,2.384824752807617,0.6495949,50000
389449,1839,30.0,3.0,110,0.019710209220647812,2.6177940368652344,0.6494959,50000
389665,1840,30.0,3.0,216,0.002986191539093852,2.1947669982910156,0.6493015,50000
389853,1841,50.0,5.0,188,0.002866210415959358,2.5938963890075684,0.6491323,50000
389947,1842,30.0,3.0,94,0.005219414830207825,2.5410797595977783,0.6490477,50000
390121,1843,40.0,4.0,174,0.008752359077334404,2.403353691101074,0.6488910999999999,50000
390168,1844,10.0,1.0,47,0.017249591648578644,2.3539562225341797,0.6488488,50000
390324,1845,30.0,3.0,156,0.010249239392578602,2.528653860092163,0.6487084,50000
390377,1846,10.0,1.0,53,0.010983061976730824,2.615161418914795,0.6486607,50000
390433,1847,10.0,1.0,56,0.0114109106361866,2.519411563873291,0.6486103000000001,50000
391051,1848,90.0,9.0,618,0.00792931392788887,2.503903865814209,0.6480541,50000
391404,1849,90.0,9.0,353,0.007398085668683052,2.3413639068603516,0.6477364,50000
391808,1850,80.0,8.0,404,0.006972029805183411,2.4229722023010254,0.6473728000000001,50000
392143,1851,60.0,6.0,335,0.003425237722694874,2.396869659423828,0.6470712999999999,50000
392193,1852,10.0,1.0,50,0.0028459366876631975,2.437396764755249,0.6470263,50000
392242,1853,10.0,1.0,49,0.0048330239951610565,2.617865562438965,0.6469822000000001,50000
392318,1854,20.0,2.0,76,0.008216395042836666,2.3501129150390625,0.6469138,50000
392372,1855,10.0,1.0,54,0.004741404205560684,2.277540683746338,0.6468651999999999,50000
392482,1856,50.0,5.0,110,0.009092115797102451,2.537698745727539,0.6467662000000001,50000
392609,1857,50.0,5.0,127,0.006454153917729855,2.6133832931518555,0.6466519,50000
392860,1858,40.0,4.0,251,0.01039790641516447,2.3710129261016846,0.646426,50000
393215,1859,100.0,10.0,355,0.005958154797554016,2.2516398429870605,0.6461065,50000
393576,1860,90.0,9.0,361,0.0036652623675763607,2.473461627960205,0.6457816000000001,50000
393654,1861,0.0,0.0,78,0.003200800623744726,2.668741226196289,0.6457113999999999,50000
393783,1862,20.0,2.0,129,0.0026231149677187204,2.4382872581481934,0.6455953,50000
393924,1863,10.0,1.0,141,0.005080989096313715,2.359830617904663,0.6454683999999999,50000
394142,1864,60.0,6.0,218,0.006411908660084009,2.3255057334899902,0.6452722,50000
394408,1865,70.0,7.0,266,0.006415284238755703,2.7116918563842773,0.6450328000000001,50000
394643,1866,70.0,7.0,235,0.003852428402751684,2.5247817039489746,0.6448213,50000
394837,1867,30.0,3.0,194,0.0036867554299533367,2.2863354682922363,0.6446467,50000
395024,1868,20.0,2.0,187,0.003440669272094965,2.4917187690734863,0.6444784,50000
395443,1869,100.0,10.0,419,0.003934268839657307,2.4756617546081543,0.6441013,50000
395568,1870,30.0,3.0,125,0.0026278735604137182,2.431638717651367,0.6439888,50000
396104,1871,120.0,12.0,536,0.00544128380715847,2.5953290462493896,0.6435063999999999,50000
396857,1872,205.0,19.0,753,0.0040286146104335785,2.5210647583007812,0.6428286999999999,50000
396984,1873,20.0,2.0,127,0.003946783486753702,2.5722246170043945,0.6427144,50000
397077,1874,40.0,4.0,93,0.0036065364256501198,2.281831741333008,0.6426307,50000
397425,1875,70.0,7.0,348,0.004232494160532951,2.7115156650543213,0.6423175000000001,50000
397585,1876,30.0,3.0,160,0.003919782117009163,2.21022367477417,0.6421735,50000
397664,1877,10.0,1.0,79,0.0032013412564992905,2.607485771179199,0.6421024,50000
397743,1878,20.0,2.0,79,0.0030934938695281744,2.3057684898376465,0.6420313,50000
397849,1879,10.0,1.0,106,0.004483955446630716,2.47448992729187,0.6419359,50000
397972,1880,30.0,3.0,123,0.006190976593643427,2.4575204849243164,0.6418252,50000
398065,1881,20.0,2.0,93,0.005398488137871027,2.4135756492614746,0.6417415,50000
398175,1882,30.0,3.0,110,0.0036362861283123493,2.2875518798828125,0.6416425,50000
398545,1883,90.0,9.0,370,0.006370293442159891,2.465388774871826,0.6413095,50000
398675,1884,30.0,3.0,130,0.0031729545444250107,2.4145987033843994,0.6411925,50000
399041,1885,70.0,7.0,366,0.006548978388309479,2.577822685241699,0.6408631,50000
399094,1886,10.0,1.0,53,0.005009323358535767,2.4380931854248047,0.6408153999999999,50000
399218,1887,40.0,4.0,124,0.0032574774231761694,2.5508103370666504,0.6407038,50000
399271,1888,10.0,1.0,53,0.017089709639549255,2.5664796829223633,0.6406561,50000
399517,1889,40.0,4.0,246,0.0047437893226742744,2.4875314235687256,0.6404346999999999,50000
399683,1890,10.0,1.0,166,0.007814832963049412,2.2118685245513916,0.6402853,50000
399871,1891,30.0,3.0,188,0.002583232242614031,2.5968008041381836,0.6401161,50000
400273,1892,80.0,8.0,402,0.015315216034650803,2.6096413135528564,0.6397543,50000
400396,1893,20.0,2.0,123,0.017782121896743774,2.5559515953063965,0.6396436000000001,50000
400868,1894,80.0,8.0,472,0.008854864165186882,2.690162420272827,0.6392188,50000
400980,1895,50.0,5.0,112,0.005094862077385187,2.7445733547210693,0.639118,50000
401073,1896,20.0,2.0,93,0.011849581263959408,2.6243271827697754,0.6390343,50000
401162,1897,20.0,2.0,89,0.006265940144658089,2.5960476398468018,0.6389541999999999,50000
401354,1898,60.0,6.0,192,0.0065037282183766365,2.242656946182251,0.6387814,50000
401406,1899,10.0,1.0,52,0.008379105478525162,2.7399322986602783,0.6387346,50000
401668,1900,80.0,8.0,262,0.00635091308504343,2.718432903289795,0.6384988,50000
401870,1901,60.0,6.0,202,0.0129319429397583,2.6160788536071777,0.638317,50000
402732,1902,205.0,19.0,862,0.003471861593425274,2.553006172180176,0.6375412,50000
402887,1903,50.0,5.0,155,0.0039057047106325626,2.412163496017456,0.6374017000000001,50000
403254,1904,70.0,7.0,367,0.015128964558243752,2.510639190673828,0.6370714,50000
403405,1905,30.0,3.0,151,0.002949286252260208,2.463632822036743,0.6369355,50000
403596,1906,10.0,1.0,191,0.003196428995579481,2.431668519973755,0.6367636,50000
403680,1907,0.0,0.0,84,0.008934547193348408,2.698901891708374,0.636688,50000
403730,1908,10.0,1.0,50,0.005563517101109028,2.533381938934326,0.6366430000000001,50000
403896,1909,30.0,3.0,166,0.00693867914378643,2.645681381225586,0.6364936,50000
404056,1910,40.0,4.0,160,0.0031599390786141157,2.1706435680389404,0.6363496,50000
404232,1911,60.0,6.0,176,0.003689005970954895,2.4429478645324707,0.6361912000000001,50000
404774,1912,130.0,13.0,542,0.0048020328395068645,2.741316556930542,0.6357033999999999,50000
404865,1913,20.0,2.0,91,0.00507698580622673,2.2457923889160156,0.6356215000000001,50000
405095,1914,50.0,5.0,230,0.004079429432749748,2.5067687034606934,0.6354145,50000
405146,1915,10.0,1.0,51,0.0021046227775514126,2.4731028079986572,0.6353686000000001,50000
405353,1916,30.0,3.0,207,0.006448016036301851,2.5957441329956055,0.6351823,50000
406042,1917,220.0,20.0,689,0.008110725320875645,2.6758813858032227,0.6345622,50000
406090,1918,20.0,2.0,48,0.0038799406029284,2.631413221359253,0.634519,50000
406404,1919,70.0,7.0,314,0.0026310330722481012,2.700373649597168,0.6342364,50000
406511,1920,10.0,1.0,107,0.010256733745336533,2.7899203300476074,0.6341401,50000
406665,1921,20.0,2.0,154,0.0031023146584630013,2.6284008026123047,0.6340015,50000
406990,1922,70.0,7.0,325,0.0027408087626099586,2.707019567489624,0.633709,50000
407304,1923,50.0,5.0,314,0.005586646497249603,2.526392698287964,0.6334264000000001,50000
407958,1924,110.0,11.0,654,0.004647924564778805,2.5814952850341797,0.6328378,50000
408052,1925,40.0,4.0,94,0.0022064188960939646,2.480823516845703,0.6327532,50000
408104,1926,0.0,0.0,52,0.0019534765742719173,2.4972872734069824,0.6327064,50000
408498,1927,120.0,12.0,394,0.0028971012216061354,2.665797233581543,0.6323517999999999,50000
408548,1928,10.0,1.0,50,0.008889677003026009,2.431384563446045,0.6323068,50000
408741,1929,50.0,5.0,193,0.001924840034916997,2.806154727935791,0.6321330999999999,50000
408912,1930,40.0,4.0,171,0.0028900979086756706,2.4580435752868652,0.6319792,50000
409179,1931,60.0,6.0,267,0.004491930827498436,2.4991567134857178,0.6317389,50000
409335,1932,30.0,3.0,156,0.004003505688160658,2.4437193870544434,0.6315985,50000
409527,1933,50.0,5.0,192,0.003940345719456673,2.2559471130371094,0.6314257000000001,50000
409727,1934,40.0,4.0,200,0.002010985277593136,2.5177011489868164,0.6312457,50000
409778,1935,10.0,1.0,51,0.002764445496723056,2.6289148330688477,0.6311998000000001,50000
409833,1936,10.0,1.0,55,0.005607114173471928,2.700028896331787,0.6311503,50000
410370,1937,90.0,9.0,537,0.009622680954635143,2.3223607540130615,0.630667,50000
410988,1938,160.0,16.0,618,0.01776139624416828,2.802948474884033,0.6301108,50000
411079,1939,40.0,4.0,91,0.010736607015132904,2.8506267070770264,0.6300288999999999,50000
411130,1940,10.0,1.0,51,0.013315826654434204,2.7802748680114746,0.629983,50000
411240,1941,30.0,3.0,110,0.007032562512904406,2.603079319000244,0.629884,50000
411653,1942,80.0,8.0,413,0.004982129670679569,2.2529072761535645,0.6295123,50000
411736,1943,20.0,2.0,83,0.013830458745360374,2.5100064277648926,0.6294375999999999,50000
411790,1944,0.0,0.0,54,0.0057658180594444275,2.7233455181121826,0.629389,50000
412182,1945,60.0,6.0,392,0.015217933803796768,2.345707416534424,0.6290362,50000
412848,1946,160.0,16.0,666,0.014060516841709614,2.3862693309783936,0.6284368,50000
413730,1947,175.0,17.0,882,0.0071548824198544025,2.761181354522705,0.627643,50000
413810,1948,20.0,2.0,80,0.014314411208033562,2.5731263160705566,0.627571,50000
413862,1949,10.0,1.0,52,0.004293249920010567,2.4379215240478516,0.6275242,50000
413969,1950,30.0,3.0,107,0.04344579577445984,2.6660730838775635,0.6274279,50000
414208,1951,60.0,6.0,239,0.008056645281612873,2.600494384765625,0.6272127999999999,50000
414286,1952,0.0,0.0,78,0.007001757621765137,2.4781599044799805,0.6271426,50000
415214,1953,150.0,15.0,928,0.009212717413902283,2.742659330368042,0.6263074,50000
415358,1954,40.0,4.0,144,0.004650679882615805,2.762059211730957,0.6261778,50000
415417,1955,0.0,0.0,59,0.003632890759035945,2.254088878631592,0.6261247000000001,50000
415466,1956,10.0,1.0,49,0.005749107338488102,2.678436517715454,0.6260806,50000
415519,1957,10.0,1.0,53,0.004711976274847984,2.5305023193359375,0.6260329,50000
416031,1958,100.0,10.0,512,0.006889015436172485,2.800018310546875,0.6255721000000001,50000
416223,1959,20.0,2.0,192,0.007651991210877895,2.5997588634490967,0.6253993,50000
416330,1960,10.0,1.0,107,0.003962882794439793,2.649603843688965,0.6253029999999999,50000
417081,1961,150.0,15.0,751,0.003705782350152731,2.4875543117523193,0.6246271,50000
417359,1962,80.0,8.0,278,0.003296909388154745,2.8735461235046387,0.6243769,50000
417843,1963,90.0,9.0,484,0.0020888005383312702,2.606109619140625,0.6239413,50000
417987,1964,20.0,2.0,144,0.002057526493445039,2.596975803375244,0.6238117,50000
418377,1965,70.0,7.0,390,0.0037625632248818874,2.5452027320861816,0.6234607,50000
418570,1966,20.0,2.0,193,0.00267787161283195,2.465027332305908,0.6232869999999999,50000
418836,1967,30.0,3.0,266,0.006652013398706913,2.5613064765930176,0.6230476,50000
418916,1968,10.0,1.0,80,0.0046352301724255085,2.734433889389038,0.6229756,50000
418964,1969,0.0,0.0,48,0.003921587485820055,2.6282057762145996,0.6229324,50000
419021,1970,0.0,0.0,57,0.00401839567348361,2.5536203384399414,0.6228811000000001,50000
419586,1971,90.0,9.0,565,0.006555104628205299,2.6290080547332764,0.6223726,50000
419667,1972,10.0,1.0,81,0.007071273867040873,2.5273706912994385,0.6222996999999999,50000
419715,1973,10.0,1.0,48,0.009334626607596874,2.6148157119750977,0.6222565,50000
420085,1974,70.0,7.0,370,0.017650675028562546,2.388533592224121,0.6219235000000001,50000
420253,1975,40.0,4.0,168,0.007818037644028664,2.567598342895508,0.6217722999999999,50000
420584,1976,90.0,9.0,331,0.011505920439958572,2.57539701461792,0.6214744,50000
421116,1977,100.0,10.0,532,0.010097330436110497,2.4902431964874268,0.6209956,50000
421632,1978,100.0,10.0,516,0.005790065508335829,2.457071304321289,0.6205312000000001,50000
421830,1979,50.0,5.0,198,0.013135390356183052,2.6284642219543457,0.6203529999999999,50000
422049,1980,20.0,2.0,219,0.006481129676103592,2.4805829524993896,0.6201559,50000
422159,1981,40.0,4.0,110,0.009179460816085339,2.579653739929199,0.6200569,50000
422236,1982,10.0,1.0,77,0.0046538799069821835,2.608546733856201,0.6199876,50000
423498,1983,400.0,32.0,1262,0.005682914052158594,2.708552360534668,0.6188518000000001,50000
423813,1984,70.0,7.0,315,0.003976364620029926,2.6634631156921387,0.6185683,50000
424023,1985,40.0,4.0,210,0.004662427585572004,2.812708854675293,0.6183793,50000
424838,1986,140.0,14.0,815,0.011630874127149582,2.8786096572875977,0.6176458,50000
425131,1987,60.0,6.0,293,0.00358079606667161,2.7372844219207764,0.6173820999999999,50000
425564,1988,80.0,8.0,433,0.011536178179085255,2.7494001388549805,0.6169924,50000
426007,1989,100.0,10.0,443,0.0030224877409636974,2.595728635787964,0.6165936999999999,50000
426771,1990,190.0,18.0,764,0.002031120005995035,2.760303497314453,0.6159060999999999,50000
427641,1991,140.0,14.0,870,0.005255518946796656,2.6923797130584717,0.6151230999999999,50000
427876,1992,60.0,6.0,235,0.005068521946668625,2.207650661468506,0.6149116,50000
428006,1993,30.0,3.0,130,0.003361508483067155,2.578927755355835,0.6147946,50000
428224,1994,40.0,4.0,218,0.004244459792971611,2.585350275039673,0.6145984,50000
428543,1995,50.0,5.0,319,0.0044240267015993595,2.3422465324401855,0.6143113,50000
428650,1996,30.0,3.0,107,0.010785387828946114,2.6536927223205566,0.614215,50000
429069,1997,100.0,10.0,419,0.003473701886832714,2.5469918251037598,0.6138379,50000
429174,1998,30.0,3.0,105,0.004743589088320732,2.7259490489959717,0.6137433999999999,50000
429468,1999,50.0,5.0,294,0.0024935025721788406,2.7062251567840576,0.6134788,50000
429734,2000,70.0,7.0,266,0.0027637144085019827,2.409050464630127,0.6132394,50000
429971,2001,70.0,7.0,237,0.002108938293531537,2.469857692718506,0.6130261,50000
430110,2002,10.0,1.0,139,0.02255910448729992,2.7794322967529297,0.6129009999999999,50000
430342,2003,40.0,4.0,232,0.009465490467846394,2.8330061435699463,0.6126921999999999,50000
430393,2004,10.0,1.0,51,0.006717681884765625,2.5692763328552246,0.6126463,50000
430538,2005,40.0,4.0,145,0.01910204067826271,2.690305233001709,0.6125157999999999,50000
430589,2006,10.0,1.0,51,0.011155040003359318,2.5673720836639404,0.6124699,50000
430803,2007,30.0,3.0,214,0.006919619161635637,2.9155936241149902,0.6122773,50000
430856,2008,10.0,1.0,53,0.013564825989305973,2.633965492248535,0.6122296,50000
431045,2009,30.0,3.0,189,0.025218021124601364,2.8392930030822754,0.6120595,50000
431148,2010,40.0,4.0,103,0.013047264888882637,2.5772905349731445,0.6119668,50000
431292,2011,10.0,1.0,144,0.004287611693143845,2.652775287628174,0.6118372,50000
431421,2012,20.0,2.0,129,0.008337613195180893,2.6589620113372803,0.6117211,50000
431502,2013,10.0,1.0,81,0.008021654561161995,2.7267966270446777,0.6116482,50000
431836,2014,90.0,9.0,334,0.006141397170722485,2.7679758071899414,0.6113476,50000
432944,2015,205.0,19.0,1108,0.0074391672387719154,2.5753393173217773,0.6103504,50000
433127,2016,30.0,3.0,183,0.008584725670516491,2.647184371948242,0.6101856999999999,50000
433174,2017,0.0,0.0,47,0.004689889959990978,2.709531784057617,0.6101434,50000
433293,2018,10.0,1.0,119,0.004533737897872925,2.7730822563171387,0.6100363,50000
433405,2019,10.0,1.0,112,0.003990453667938709,2.466911792755127,0.6099355,50000
433621,2020,60.0,6.0,216,0.004662084858864546,2.4765141010284424,0.6097411,50000
433810,2021,40.0,4.0,189,0.004127584397792816,2.5245492458343506,0.6095710000000001,50000
433971,2022,30.0,3.0,161,0.004724703263491392,2.9155807495117188,0.6094261,50000
434047,2023,20.0,2.0,76,0.0069312830455601215,2.5138134956359863,0.6093577,50000
434129,2024,20.0,2.0,82,0.012387915514409542,2.786742925643921,0.6092839,50000
434320,2025,60.0,6.0,191,0.01373654417693615,2.791325569152832,0.609112,50000
434416,2026,10.0,1.0,96,0.006592701189219952,2.6821181774139404,0.6090256,50000
434697,2027,40.0,4.0,281,0.004889613017439842,2.64031982421875,0.6087727,50000
434845,2028,30.0,3.0,148,0.003937562927603722,2.4367616176605225,0.6086395,50000
435081,2029,70.0,7.0,236,0.0026914409827440977,2.7890472412109375,0.6084271,50000
435218,2030,40.0,4.0,137,0.005948738660663366,2.880873918533325,0.6083038000000001,50000
435321,2031,30.0,3.0,103,0.0039266315288841724,2.7147436141967773,0.6082111,50000
435840,2032,100.0,10.0,519,0.0021308513823896646,2.782100200653076,0.6077440000000001,50000
435972,2033,40.0,4.0,132,0.007320951670408249,2.6752750873565674,0.6076252,50000
436293,2034,110.0,11.0,321,0.011912578716874123,2.518467903137207,0.6073363,50000
436644,2035,100.0,10.0,351,0.007012070156633854,2.823519468307495,0.6070204,50000
436987,2036,40.0,4.0,343,0.0034754283260554075,2.6717636585235596,0.6067117,50000
437255,2037,60.0,6.0,268,0.006267833523452282,2.803347587585449,0.6064704999999999,50000
437361,2038,10.0,1.0,106,0.004441798198968172,2.8439102172851562,0.6063751,50000
437486,2039,40.0,4.0,125,0.04112635552883148,2.88896107673645,0.6062626,50000
437900,2040,80.0,8.0,414,0.00790625810623169,2.8440403938293457,0.60589,50000
438184,2041,50.0,5.0,284,0.0030668326653540134,2.4918153285980225,0.6056344,50000
438549,2042,90.0,9.0,365,0.0026776776649057865,2.587066650390625,0.6053059,50000
