step,episode,ep_return_raw,ep_return_shaped,ep_len,loss,q_mean,epsilon,replay_size,lr
214490,878,10.0,1.0,172,0.010778052732348442,0.8167694807052612,0.0,180000,5.946139166666667e-05
214720,879,40.0,4.0,230,0.006642750930041075,0.8418565392494202,0.0,180000,5.945813333333333e-05
214881,880,70.0,7.0,161,0.004451477434486151,0.8046297430992126,0.0,180000,5.94558525e-05
214987,881,20.0,2.0,106,0.005442368797957897,0.742224931716919,0.0,180000,5.9454350833333336e-05
215203,882,60.0,6.0,216,0.0035875129979103804,0.6961658000946045,0.0,180000,5.945129083333333e-05
215485,883,50.0,5.0,282,0.0038581863045692444,0.8327425122261047,0.0,180000,5.944729583333334e-05
215648,884,50.0,5.0,163,0.005325092934072018,0.7874875664710999,0.0,180000,5.9444986666666666e-05
215791,885,30.0,3.0,143,0.0016557634808123112,0.7514371275901794,0.0,180000,5.944296083333333e-05
215980,886,30.0,3.0,189,0.005745071917772293,0.7703131437301636,0.0,180000,5.944028333333333e-05
216298,887,80.0,8.0,318,0.004454943351447582,0.7627127170562744,0.0,180000,5.9435778333333334e-05
216406,888,20.0,2.0,108,0.0019308710470795631,0.7645355463027954,0.0,180000,5.9434248333333335e-05
216574,889,60.0,6.0,168,0.003171096323058009,0.8127657175064087,0.0,180000,5.943186833333333e-05
216729,890,30.0,3.0,155,0.003902149386703968,0.84543776512146,0.0,180000,5.94296725e-05
216782,891,10.0,1.0,53,0.002896807622164488,0.7504550218582153,0.0,180000,5.9428921666666667e-05
216872,892,30.0,3.0,90,0.005097066983580589,0.8129715919494629,0.0,180000,5.9427646666666665e-05
217431,893,120.0,12.0,559,0.0031971153803169727,0.7902617454528809,0.0,180000,5.94197275e-05
217569,894,20.0,2.0,138,0.004694279283285141,0.7116500735282898,0.0,180000,5.94177725e-05
217691,895,30.0,3.0,122,0.005168565083295107,0.8134725689888,0.0,180000,5.941604416666667e-05
217833,896,20.0,2.0,142,0.0030431838240474463,0.8498868942260742,0.0,180000,5.94140325e-05
217959,897,50.0,5.0,126,0.001535493414849043,0.7918116450309753,0.0,180000,5.94122475e-05
218069,898,30.0,3.0,110,0.008489673025906086,0.9008588194847107,0.0,180000,5.941068916666667e-05
218396,899,90.0,9.0,327,0.0023645120672881603,0.9484121799468994,0.0,180000,5.9406056666666666e-05
218552,900,40.0,4.0,156,0.0037568104453384876,0.877531886100769,0.0,180000,5.940384666666667e-05
218684,901,40.0,4.0,132,0.009787810035049915,0.8945795297622681,0.0,180000,5.9401976666666665e-05
218775,902,30.0,3.0,91,0.008943098597228527,1.0179723501205444,0.0,180000,5.94006875e-05
219160,903,80.0,8.0,385,0.004309908952564001,0.8360759019851685,0.0,180000,5.939523333333334e-05
219799,904,100.0,10.0,639,0.0019809757359325886,0.9190806150436401,0.0,180000,5.938618083333334e-05
219956,905,40.0,4.0,157,0.003656368935480714,0.8422051072120667,0.0,180000,5.9383956666666665e-05
220318,906,80.0,8.0,362,0.003092964645475149,0.8751236200332642,0.0,180000,5.9378828333333334e-05
220463,907,30.0,3.0,145,0.001685500144958496,0.8353477716445923,0.0,180000,5.937677416666667e-05
220620,908,50.0,5.0,157,0.0016185089480131865,0.7196366786956787,0.0,180000,5.937455e-05
221021,909,110.0,11.0,401,0.006503121927380562,0.7612730264663696,0.0,180000,5.936886916666667e-05
221564,910,100.0,10.0,543,0.004206142853945494,0.9402655363082886,0.0,180000,5.936117666666667e-05
221671,911,30.0,3.0,107,0.0033335944171994925,0.8967016339302063,0.0,180000,5.935966083333333e-05
221827,912,40.0,4.0,156,0.0035775953438133,0.9734123945236206,0.0,180000,5.935745083333333e-05
221917,913,30.0,3.0,90,0.003931332379579544,0.911393404006958,0.0,180000,5.935617583333333e-05
222537,914,110.0,11.0,620,0.0024528075009584427,0.8250059485435486,0.0,180000,5.93473925e-05
223212,915,140.0,14.0,675,0.0019817922729998827,0.6810256838798523,0.0,180000,5.933783e-05
223325,916,20.0,2.0,113,0.003050468396395445,0.8390921354293823,0.0,180000,5.933622916666667e-05
223414,917,20.0,2.0,89,0.005657893139868975,0.7894831895828247,0.0,180000,5.9334968333333336e-05
223464,918,10.0,1.0,50,0.002665284089744091,0.7941029667854309,0.0,180000,5.933426e-05
223542,919,10.0,1.0,78,0.006302178371697664,0.97392737865448,0.0,180000,5.9333155e-05
223731,920,30.0,3.0,189,0.005801798775792122,0.733474612236023,0.0,180000,5.93304775e-05
223868,921,30.0,3.0,137,0.006951038260012865,0.7733457088470459,0.0,180000,5.932853666666667e-05
223991,922,20.0,2.0,123,0.0035652825608849525,0.877959132194519,0.0,180000,5.932679416666667e-05
224091,923,30.0,3.0,100,0.0063261669129133224,0.9925736784934998,0.0,180000,5.93253775e-05
224172,924,20.0,2.0,81,0.002429060637950897,0.880967915058136,0.0,180000,5.932423e-05
224469,925,90.0,9.0,297,0.007462726905941963,1.025578498840332,0.0,180000,5.93200225e-05
224559,926,30.0,3.0,90,0.0042971158400177956,0.7353633046150208,0.0,180000,5.93187475e-05
224776,927,50.0,5.0,217,0.004584399051964283,1.0242829322814941,0.0,180000,5.9315673333333335e-05
224884,928,10.0,1.0,108,0.0024804407730698586,0.9131131172180176,0.0,180000,5.9314143333333336e-05
225070,929,50.0,5.0,186,0.0026378859765827656,0.8042352199554443,0.0,180000,5.9311508333333335e-05
225305,930,40.0,4.0,235,0.00529046356678009,0.842265784740448,0.0,180000,5.9308179166666667e-05
225449,931,30.0,3.0,144,0.0019192657200619578,0.8029376268386841,0.0,180000,5.9306139166666666e-05
225572,932,10.0,1.0,123,0.0032330546528100967,0.8193788528442383,0.0,180000,5.930439666666667e-05
225764,933,60.0,6.0,192,0.0035555087961256504,0.9996528029441833,0.0,180000,5.930167666666667e-05
225925,934,30.0,3.0,161,0.0012733209878206253,0.8292300701141357,0.0,180000,5.929939583333333e-05
226115,935,40.0,4.0,190,0.0046592107973992825,0.766045093536377,0.0,180000,5.929670416666667e-05
226253,936,30.0,3.0,138,0.0036414270289242268,0.9882365465164185,0.0,180000,5.929474916666667e-05
226645,937,110.0,11.0,392,0.003686857409775257,0.8190987706184387,0.0,180000,5.9289195833333336e-05
226748,938,10.0,1.0,103,0.002556250896304846,0.7840704917907715,0.0,180000,5.928773666666667e-05
226909,939,60.0,6.0,161,0.003057834692299366,0.8760747909545898,0.0,180000,5.928545583333333e-05
226999,940,50.0,5.0,90,0.0038753636181354523,1.0778131484985352,0.0,180000,5.928418083333334e-05
227388,941,90.0,9.0,389,0.007621133700013161,1.0740997791290283,0.0,180000,5.9278670000000003e-05
227668,942,30.0,3.0,280,0.007177719380706549,1.0024771690368652,0.0,180000,5.9274703333333335e-05
227809,943,20.0,2.0,141,0.0026065309066325426,0.9829674959182739,0.0,180000,5.9272705833333334e-05
227943,944,20.0,2.0,134,0.0041329991072416306,0.88312828540802,0.0,180000,5.92708075e-05
228037,945,40.0,4.0,94,0.003306262195110321,0.8711891174316406,0.0,180000,5.926947583333333e-05
228149,946,40.0,4.0,112,0.002900702878832817,1.0596216917037964,0.0,180000,5.926788916666667e-05
228581,947,110.0,11.0,432,0.0007335562258958817,0.8503754138946533,0.0,180000,5.9261769166666666e-05
228719,948,0.0,0.0,138,0.003583870828151703,0.8732285499572754,0.0,180000,5.925981416666667e-05
228890,949,40.0,4.0,171,0.0017503983108326793,0.9822331666946411,0.0,180000,5.925739166666667e-05
229017,950,20.0,2.0,127,0.0051164161413908005,0.845381498336792,0.0,180000,5.92555925e-05
229169,951,30.0,3.0,152,0.0030200141482055187,0.7663708925247192,0.0,180000,5.9253439166666666e-05
229844,952,140.0,14.0,675,0.006452500820159912,0.8464865684509277,0.0,180000,5.924387666666667e-05
230389,953,110.0,11.0,545,0.008973188698291779,0.9100250005722046,0.0,180000,5.923615583333333e-05
230828,954,100.0,10.0,439,0.004871628247201443,0.8310298919677734,0.0,180000,5.9229936666666665e-05
231080,955,70.0,7.0,252,0.001823559869080782,0.926729679107666,0.0,180000,5.9226366666666666e-05
231190,956,20.0,2.0,110,0.006160900928080082,0.8814167976379395,0.0,180000,5.9224808333333334e-05
231437,957,30.0,3.0,247,0.002766063902527094,0.9433262348175049,0.0,180000,5.922130916666667e-05
231901,958,100.0,10.0,464,0.0015547658549621701,0.9187756776809692,0.0,180000,5.921473583333333e-05
232055,959,30.0,3.0,154,0.0070317876525223255,1.0730302333831787,0.0,180000,5.9212554166666665e-05
232137,960,10.0,1.0,82,0.007586461026221514,1.0996431112289429,0.0,180000,5.92113925e-05
232325,961,60.0,6.0,188,0.0065861651673913,0.9919766187667847,0.0,180000,5.920872916666667e-05
232465,962,30.0,3.0,140,0.008012406527996063,0.9310489296913147,0.0,180000,5.9206745833333334e-05
232702,963,60.0,6.0,237,0.005006513092666864,1.000664234161377,0.0,180000,5.920338833333333e-05
232867,964,30.0,3.0,165,0.004800827708095312,0.9994974136352539,0.0,180000,5.9201050833333336e-05
233541,965,110.0,11.0,674,0.005948948673903942,1.0560328960418701,0.0,180000,5.91915025e-05
234412,966,160.0,16.0,871,0.004194590728729963,0.874537467956543,0.0,180000,5.917916333333333e-05
234580,967,60.0,6.0,168,0.003846494248136878,0.9411457180976868,0.0,180000,5.9176783333333336e-05
234670,968,30.0,3.0,90,0.001342662493698299,0.9463311433792114,0.0,180000,5.9175508333333335e-05
234763,969,20.0,2.0,93,0.0022813226096332073,0.9743279218673706,0.0,180000,5.9174190833333334e-05
234857,970,30.0,3.0,94,0.0020276319701224566,0.8205564618110657,0.0,180000,5.917285916666667e-05
235064,971,70.0,7.0,207,0.005958477966487408,0.8566281199455261,0.0,180000,5.916992666666667e-05
235341,972,70.0,7.0,277,0.0024886527098715305,1.055016040802002,0.0,180000,5.91660025e-05
235431,973,50.0,5.0,90,0.0025487097445875406,1.0135853290557861,0.0,180000,5.91647275e-05
235713,974,90.0,9.0,282,0.005179577507078648,0.9747961759567261,0.0,180000,5.91607325e-05
235917,975,60.0,6.0,204,0.005868739448487759,1.0150834321975708,0.0,180000,5.91578425e-05
236130,976,30.0,3.0,213,0.006244586780667305,0.8737182021141052,0.0,180000,5.9154825e-05
236224,977,30.0,3.0,94,0.0036999015137553215,0.9647008180618286,0.0,180000,5.915349333333333e-05
236458,978,70.0,7.0,234,0.002504701493307948,0.8884515166282654,0.0,180000,5.915017833333333e-05
236548,979,20.0,2.0,90,0.0028282050043344498,0.974058985710144,0.0,180000,5.914890333333334e-05
236757,980,40.0,4.0,209,0.0026482571847736835,0.9969927072525024,0.0,180000,5.91459425e-05
236911,981,20.0,2.0,154,0.0047606127336621284,1.106049656867981,0.0,180000,5.914376083333333e-05
237036,982,30.0,3.0,125,0.009464643895626068,1.0190041065216064,0.0,180000,5.914199e-05
237179,983,50.0,5.0,143,0.0018078538123518229,0.9701843857765198,0.0,180000,5.913996416666667e-05
237282,984,40.0,4.0,103,0.005282064899802208,0.9307069182395935,0.0,180000,5.9138505000000003e-05
237406,985,60.0,6.0,124,0.002624200191348791,1.1060175895690918,0.0,180000,5.9136748333333334e-05
238135,986,235.0,21.0,729,0.0020573828369379044,0.8258111476898193,0.0,180000,5.912642083333333e-05
238285,987,40.0,4.0,150,0.001966141164302826,0.8024158477783203,0.0,180000,5.912429583333333e-05
238395,988,50.0,5.0,110,0.002571391873061657,0.8555482625961304,0.0,180000,5.91227375e-05
238711,989,80.0,8.0,316,0.004050921648740768,0.9871125817298889,0.0,180000,5.911826083333333e-05
238920,990,70.0,7.0,209,0.004323480650782585,0.9802796840667725,0.0,180000,5.91153e-05
239117,991,40.0,4.0,197,0.008566023781895638,1.1045055389404297,0.0,180000,5.9112509166666666e-05
239348,992,80.0,8.0,231,0.0043828124180436134,0.9845280647277832,0.0,180000,5.9109236666666665e-05
239477,993,60.0,6.0,129,0.007518907077610493,0.9994434118270874,0.0,180000,5.910740916666667e-05
239831,994,80.0,8.0,354,0.007222738582640886,0.9333330392837524,0.0,180000,5.910239416666667e-05
240276,995,100.0,10.0,445,0.001553708454594016,0.9497510194778442,0.0,180000,5.9096090000000004e-05
240440,996,30.0,3.0,164,0.0034310664050281048,1.0596277713775635,0.0,180000,5.9093766666666667e-05
240533,997,40.0,4.0,93,0.006558142136782408,0.8308874368667603,0.0,180000,5.9092449166666666e-05
240740,998,60.0,6.0,207,0.0026431232690811157,1.018683910369873,0.0,180000,5.908951666666667e-05
240905,999,60.0,6.0,165,0.0029497514478862286,1.091230869293213,0.0,180000,5.908717916666667e-05
241112,1000,40.0,4.0,207,0.0042132167145609856,1.163066029548645,0.0,180000,5.9084246666666665e-05
241234,1001,40.0,4.0,122,0.0018436550162732601,0.9420884847640991,0.0,180000,5.9082518333333335e-05
241793,1002,175.0,17.0,559,0.003066576784476638,0.9421631097793579,0.0,180000,5.907459916666667e-05
242032,1003,90.0,9.0,239,0.003368000267073512,0.8911879062652588,0.0,180000,5.9071213333333337e-05
242124,1004,20.0,2.0,92,0.004665452521294355,1.0665663480758667,0.0,180000,5.906991e-05
242236,1005,20.0,2.0,112,0.002349948976188898,0.9241350889205933,0.0,180000,5.906832333333333e-05
242469,1006,60.0,6.0,233,0.004189180210232735,0.9991453289985657,0.0,180000,5.90650225e-05
242596,1007,50.0,5.0,127,0.004200716037303209,1.131129264831543,0.0,180000,5.906322333333333e-05
243041,1008,150.0,15.0,445,0.0043555512093007565,1.059486985206604,0.0,180000,5.905691916666667e-05
243875,1009,205.0,19.0,834,0.008283084258437157,1.0071113109588623,0.0,180000,5.904510416666667e-05
244637,1010,250.0,22.0,762,0.00366831268183887,1.0266008377075195,0.0,180000,5.9034309166666664e-05
244841,1011,50.0,5.0,204,0.004679763223975897,0.9481161832809448,0.0,180000,5.9031419166666666e-05
245233,1012,120.0,12.0,392,0.003886493621394038,1.018695592880249,0.0,180000,5.902586583333333e-05
245467,1013,40.0,4.0,234,0.0027217124588787556,1.0110059976577759,0.0,180000,5.902255083333334e-05
245587,1014,40.0,4.0,120,0.0027684017550200224,1.060192584991455,0.0,180000,5.9020850833333334e-05
246046,1015,110.0,11.0,459,0.0024898466654121876,1.0235016345977783,0.0,180000,5.9014348333333336e-05
246338,1016,100.0,10.0,292,0.0036040525883436203,0.9778205752372742,0.0,180000,5.901021166666667e-05
246545,1017,70.0,7.0,207,0.003609142964705825,1.2203543186187744,0.0,180000,5.900727916666667e-05
246641,1018,20.0,2.0,96,0.00710497610270977,1.2012178897857666,0.0,180000,5.900591916666667e-05
247395,1019,205.0,19.0,754,0.002462255535647273,1.1621342897415161,0.0,180000,5.89952375e-05
247702,1020,80.0,8.0,307,0.004164043348282576,1.091071367263794,0.0,180000,5.8990888333333335e-05
247787,1021,10.0,1.0,85,0.0028835292905569077,0.9466672539710999,0.0,180000,5.8989684166666666e-05
247908,1022,50.0,5.0,121,0.002520142588764429,1.0779738426208496,0.0,180000,5.898797e-05
248051,1023,50.0,5.0,143,0.005802675150334835,1.0800142288208008,0.0,180000,5.898594416666667e-05
248134,1024,10.0,1.0,83,0.005782931111752987,1.1521713733673096,0.0,180000,5.8984768333333334e-05
248497,1025,130.0,13.0,363,0.004202220588922501,1.15617835521698,0.0,180000,5.8979625833333337e-05
248577,1026,10.0,1.0,80,0.00480689387768507,1.062498927116394,0.0,180000,5.89784925e-05
248893,1027,90.0,9.0,316,0.0038211869541555643,1.0253865718841553,0.0,180000,5.897401583333334e-05
249089,1028,60.0,6.0,196,0.002981704194098711,0.904984712600708,0.0,180000,5.897123916666667e-05
249182,1029,40.0,4.0,93,0.005959142930805683,1.0337368249893188,0.0,180000,5.896992166666667e-05
250110,1030,190.0,18.0,928,0.0046545532532036304,1.1448540687561035,0.0,180000,5.8956775e-05
250301,1031,40.0,4.0,191,0.0038758283481001854,1.1227078437805176,0.0,180000,5.895406916666667e-05
250653,1032,110.0,11.0,352,0.0026742760092020035,0.8575654029846191,0.0,180000,5.89490825e-05
250780,1033,20.0,2.0,127,0.003969352692365646,1.0427720546722412,0.0,180000,5.8947283333333334e-05
251108,1034,80.0,8.0,328,0.00975772924721241,1.250813364982605,0.0,180000,5.8942636666666665e-05
251552,1035,160.0,16.0,444,0.005644378252327442,1.0067453384399414,0.0,180000,5.8936346666666666e-05
251737,1036,60.0,6.0,185,0.005957757588475943,1.226874589920044,0.0,180000,5.893372583333334e-05
251920,1037,60.0,6.0,183,0.0032712453976273537,1.0783147811889648,0.0,180000,5.8931133333333336e-05
252112,1038,50.0,5.0,192,0.0021812105551362038,1.0825085639953613,0.0,180000,5.8928413333333335e-05
252246,1039,40.0,4.0,134,0.008259505033493042,1.0823659896850586,0.0,180000,5.8926515e-05
252677,1040,130.0,13.0,431,0.00466048251837492,1.0156292915344238,0.0,180000,5.8920409166666665e-05
253069,1041,100.0,10.0,392,0.00412420928478241,1.1032741069793701,0.0,180000,5.891485583333333e-05
253183,1042,30.0,3.0,114,0.004304648842662573,1.0679584741592407,0.0,180000,5.8913240833333334e-05
253305,1043,40.0,4.0,122,0.002471809508278966,1.0730255842208862,0.0,180000,5.8911512500000004e-05
253436,1044,30.0,3.0,131,0.0028281169943511486,1.268707513809204,0.0,180000,5.890965666666667e-05
253661,1045,60.0,6.0,225,0.009895125404000282,1.010323405265808,0.0,180000,5.8906469166666666e-05
254642,1046,310.0,26.0,981,0.005101840943098068,0.962871789932251,0.0,180000,5.8892571666666666e-05
254772,1047,30.0,3.0,130,0.006203289143741131,1.0633081197738647,0.0,180000,5.8890730000000004e-05
255009,1048,40.0,4.0,237,0.004552364349365234,1.0833967924118042,0.0,180000,5.88873725e-05
255104,1049,20.0,2.0,95,0.0031212647445499897,1.0889523029327393,0.0,180000,5.888602666666667e-05
255268,1050,50.0,5.0,164,0.004108893685042858,1.0607101917266846,0.0,180000,5.888370333333333e-05
256073,1051,220.0,20.0,805,0.009620698168873787,1.2590432167053223,0.0,180000,5.887229916666667e-05
256478,1052,100.0,10.0,405,0.006363137159496546,1.1430015563964844,0.0,180000,5.886656166666667e-05
256638,1053,40.0,4.0,160,0.007108619902282953,1.1930241584777832,0.0,180000,5.8864295e-05
256739,1054,30.0,3.0,101,0.002683892846107483,1.0074694156646729,0.0,180000,5.8862864166666665e-05
256868,1055,30.0,3.0,129,0.0060844626277685165,1.206660509109497,0.0,180000,5.886103666666667e-05
257041,1056,60.0,6.0,173,0.004197145812213421,1.1480870246887207,0.0,180000,5.885858583333333e-05
257149,1057,20.0,2.0,108,0.004923311062157154,1.1014355421066284,0.0,180000,5.8857055833333334e-05
257536,1058,80.0,8.0,387,0.004364063963294029,1.1782578229904175,0.0,180000,5.8851573333333333e-05
257820,1059,70.0,7.0,284,0.005620981566607952,1.103639006614685,0.0,180000,5.884755e-05
257958,1060,40.0,4.0,138,0.004857594147324562,1.177366018295288,0.0,180000,5.8845595000000004e-05
258066,1061,30.0,3.0,108,0.005788932088762522,1.0316708087921143,0.0,180000,5.8844065e-05
258186,1062,40.0,4.0,120,0.0035021244548261166,1.0993595123291016,0.0,180000,5.8842365e-05
258880,1063,220.0,20.0,694,0.005914698354899883,1.0664325952529907,0.0,180000,5.8832533333333336e-05
259362,1064,120.0,12.0,482,0.007622537203133106,1.0249674320220947,0.0,180000,5.8825705e-05
259677,1065,60.0,6.0,315,0.006211187224835157,1.0581954717636108,0.0,180000,5.88212425e-05
259799,1066,40.0,4.0,122,0.001831791247241199,1.1451897621154785,0.0,180000,5.881951416666667e-05
259911,1067,20.0,2.0,112,0.003487133886665106,1.1059592962265015,0.0,180000,5.88179275e-05
260206,1068,80.0,8.0,295,0.00427333964034915,1.1921112537384033,0.0,180000,5.881374833333334e-05
260329,1069,60.0,6.0,123,0.007866954430937767,1.1605781316757202,0.0,180000,5.8812005833333334e-05
260571,1070,80.0,8.0,242,0.004683312028646469,1.0789449214935303,0.0,180000,5.88085775e-05
260660,1071,40.0,4.0,89,0.002621319144964218,1.3023426532745361,0.0,180000,5.8807316666666665e-05
260922,1072,80.0,8.0,262,0.005314960610121489,1.1533138751983643,0.0,180000,5.8803605e-05
261131,1073,30.0,3.0,209,0.009242616593837738,1.249721646308899,0.0,180000,5.880064416666667e-05
261481,1074,120.0,12.0,350,0.0057337586767971516,1.0282140970230103,0.0,180000,5.879568583333334e-05
261865,1075,110.0,11.0,384,0.002881864085793495,0.9888516664505005,0.0,180000,5.8790245833333336e-05
